First Name,Last Name,Email,Grade ,Grade_2,Grade_3,Grade_4,Grade_5
kimberly,williams,kimberly.williams@univ.edu,6,6,17,8,4
kimberly,williams,kimberly.williams@univ.edu,6,6,17,8,9
kimberly,williams,kimberly.williams@univ.edu,6,6,11,12,4
kimberly,williams,kimberly.williams@univ.edu,6,6,11,12,6
kimberly,williams,kimberly.williams@univ.edu,6,6,11,12,4
kimberly,williams,kimberly.williams@univ.edu,6,6,11,12,9
kimberly,williams,kimberly.williams@univ.edu,6,6,11,11,4
kimberly,williams,kimberly.williams@univ.edu,6,6,11,11,6
kimberly,williams,kimberly.williams@univ.edu,6,6,11,11,4
kimberly,williams,kimberly.williams@univ.edu,6,6,11,11,9
kimberly,williams,kimberly.williams@univ.edu,6,6,11,12,4
kimberly,williams,kimberly.williams@univ.edu,6,6,11,12,6
kimberly,williams,kimberly.williams@univ.edu,6,6,11,12,4
kimberly,williams,kimberly.williams@univ.edu,6,6,11,12,9
kimberly,williams,kimberly.williams@univ.edu,6,6,11,8,4
kimberly,williams,kimberly.williams@univ.edu,6,6,11,8,6
kimberly,williams,kimberly.williams@univ.edu,6,6,11,8,4
kimberly,williams,kimberly.williams@univ.edu,6,6,11,8,9
kimberly,williams,kimberly.williams@univ.edu,6,15,10,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,10,12,6
kimberly,williams,kimberly.williams@univ.edu,6,15,10,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,10,12,9
kimberly,williams,kimberly.williams@univ.edu,6,15,10,11,4
kimberly,williams,kimberly.williams@univ.edu,6,15,10,11,6
kimberly,williams,kimberly.williams@univ.edu,6,15,10,11,4
kimberly,williams,kimberly.williams@univ.edu,6,15,10,11,9
kimberly,williams,kimberly.williams@univ.edu,6,15,10,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,10,12,6
kimberly,williams,kimberly.williams@univ.edu,6,15,10,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,10,12,9
kimberly,williams,kimberly.williams@univ.edu,6,15,10,8,4
kimberly,williams,kimberly.williams@univ.edu,6,15,10,8,6
kimberly,williams,kimberly.williams@univ.edu,6,15,10,8,4
kimberly,williams,kimberly.williams@univ.edu,6,15,10,8,9
kimberly,williams,kimberly.williams@univ.edu,6,15,16,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,16,12,6
kimberly,williams,kimberly.williams@univ.edu,6,15,16,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,16,12,9
kimberly,williams,kimberly.williams@univ.edu,6,15,16,11,4
kimberly,williams,kimberly.williams@univ.edu,6,15,16,11,6
kimberly,williams,kimberly.williams@univ.edu,6,15,16,11,4
kimberly,williams,kimberly.williams@univ.edu,6,15,16,11,9
kimberly,williams,kimberly.williams@univ.edu,6,15,16,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,16,12,6
kimberly,williams,kimberly.williams@univ.edu,6,15,16,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,16,12,9
kimberly,williams,kimberly.williams@univ.edu,6,15,16,8,4
kimberly,williams,kimberly.williams@univ.edu,6,15,16,8,6
kimberly,williams,kimberly.williams@univ.edu,6,15,16,8,4
kimberly,williams,kimberly.williams@univ.edu,6,15,16,8,9
kimberly,williams,kimberly.williams@univ.edu,6,15,17,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,17,12,6
kimberly,williams,kimberly.williams@univ.edu,6,15,17,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,17,12,9
kimberly,williams,kimberly.williams@univ.edu,6,15,17,11,4
kimberly,williams,kimberly.williams@univ.edu,6,15,17,11,6
kimberly,williams,kimberly.williams@univ.edu,6,15,17,11,4
kimberly,williams,kimberly.williams@univ.edu,6,15,17,11,9
kimberly,williams,kimberly.williams@univ.edu,6,15,17,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,17,12,6
kimberly,williams,kimberly.williams@univ.edu,6,15,17,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,17,12,9
kimberly,williams,kimberly.williams@univ.edu,6,15,17,8,4
kimberly,williams,kimberly.williams@univ.edu,6,15,17,8,6
kimberly,williams,kimberly.williams@univ.edu,6,15,17,8,4
kimberly,williams,kimberly.williams@univ.edu,6,15,17,8,9
kimberly,williams,kimberly.williams@univ.edu,6,15,11,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,11,12,6
kimberly,williams,kimberly.williams@univ.edu,6,15,11,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,11,12,9
kimberly,williams,kimberly.williams@univ.edu,6,15,11,11,4
kimberly,williams,kimberly.williams@univ.edu,6,15,11,11,6
kimberly,williams,kimberly.williams@univ.edu,6,15,11,11,4
kimberly,williams,kimberly.williams@univ.edu,6,15,11,11,9
kimberly,williams,kimberly.williams@univ.edu,6,15,11,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,11,12,6
kimberly,williams,kimberly.williams@univ.edu,6,15,11,12,4
kimberly,williams,kimberly.williams@univ.edu,6,15,11,12,9
kimberly,williams,kimberly.williams@univ.edu,6,15,11,8,4
kimberly,williams,kimberly.williams@univ.edu,6,15,11,8,6
kimberly,williams,kimberly.williams@univ.edu,6,15,11,8,4
kimberly,williams,kimberly.williams@univ.edu,6,15,11,8,9
kimberly,williams,kimberly.williams@univ.edu,6,14,10,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,10,12,6
kimberly,williams,kimberly.williams@univ.edu,6,14,10,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,10,12,9
kimberly,williams,kimberly.williams@univ.edu,6,14,10,11,4
kimberly,williams,kimberly.williams@univ.edu,6,14,10,11,6
kimberly,williams,kimberly.williams@univ.edu,6,14,10,11,4
kimberly,williams,kimberly.williams@univ.edu,6,14,10,11,9
kimberly,williams,kimberly.williams@univ.edu,6,14,10,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,10,12,6
kimberly,williams,kimberly.williams@univ.edu,6,14,10,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,10,12,9
kimberly,williams,kimberly.williams@univ.edu,6,14,10,8,4
kimberly,williams,kimberly.williams@univ.edu,6,14,10,8,6
kimberly,williams,kimberly.williams@univ.edu,6,14,10,8,4
kimberly,williams,kimberly.williams@univ.edu,6,14,10,8,9
kimberly,williams,kimberly.williams@univ.edu,6,14,16,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,16,12,6
kimberly,williams,kimberly.williams@univ.edu,6,14,16,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,16,12,9
kimberly,williams,kimberly.williams@univ.edu,6,14,16,11,4
kimberly,williams,kimberly.williams@univ.edu,6,14,16,11,6
kimberly,williams,kimberly.williams@univ.edu,6,14,16,11,4
kimberly,williams,kimberly.williams@univ.edu,6,14,16,11,9
kimberly,williams,kimberly.williams@univ.edu,6,14,16,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,16,12,6
kimberly,williams,kimberly.williams@univ.edu,6,14,16,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,16,12,9
kimberly,williams,kimberly.williams@univ.edu,6,14,16,8,4
kimberly,williams,kimberly.williams@univ.edu,6,14,16,8,6
kimberly,williams,kimberly.williams@univ.edu,6,14,16,8,4
kimberly,williams,kimberly.williams@univ.edu,6,14,16,8,9
kimberly,williams,kimberly.williams@univ.edu,6,14,17,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,17,12,6
kimberly,williams,kimberly.williams@univ.edu,6,14,17,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,17,12,9
kimberly,williams,kimberly.williams@univ.edu,6,14,17,11,4
kimberly,williams,kimberly.williams@univ.edu,6,14,17,11,6
kimberly,williams,kimberly.williams@univ.edu,6,14,17,11,4
kimberly,williams,kimberly.williams@univ.edu,6,14,17,11,9
kimberly,williams,kimberly.williams@univ.edu,6,14,17,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,17,12,6
kimberly,williams,kimberly.williams@univ.edu,6,14,17,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,17,12,9
kimberly,williams,kimberly.williams@univ.edu,6,14,17,8,4
kimberly,williams,kimberly.williams@univ.edu,6,14,17,8,6
kimberly,williams,kimberly.williams@univ.edu,6,14,17,8,4
kimberly,williams,kimberly.williams@univ.edu,6,14,17,8,9
kimberly,williams,kimberly.williams@univ.edu,6,14,11,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,11,12,6
kimberly,williams,kimberly.williams@univ.edu,6,14,11,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,11,12,9
kimberly,williams,kimberly.williams@univ.edu,6,14,11,11,4
kimberly,williams,kimberly.williams@univ.edu,6,14,11,11,6
kimberly,williams,kimberly.williams@univ.edu,6,14,11,11,4
kimberly,williams,kimberly.williams@univ.edu,6,14,11,11,9
kimberly,williams,kimberly.williams@univ.edu,6,14,11,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,11,12,6
kimberly,williams,kimberly.williams@univ.edu,6,14,11,12,4
kimberly,williams,kimberly.williams@univ.edu,6,14,11,12,9
kimberly,williams,kimberly.williams@univ.edu,6,14,11,8,4
kimberly,williams,kimberly.williams@univ.edu,6,14,11,8,6
kimberly,williams,kimberly.williams@univ.edu,6,14,11,8,4
kimberly,williams,kimberly.williams@univ.edu,6,14,11,8,9
kimberly,moore,kimberly.moore@univ.edu,6,13,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,10,12,6
kimberly,moore,kimberly.moore@univ.edu,6,13,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,10,12,9
kimberly,moore,kimberly.moore@univ.edu,6,13,10,11,4
kimberly,moore,kimberly.moore@univ.edu,6,13,10,11,6
kimberly,moore,kimberly.moore@univ.edu,6,13,10,11,4
kimberly,moore,kimberly.moore@univ.edu,6,13,10,11,9
kimberly,moore,kimberly.moore@univ.edu,6,13,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,10,12,6
kimberly,moore,kimberly.moore@univ.edu,6,13,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,10,12,9
kimberly,moore,kimberly.moore@univ.edu,6,13,10,8,4
kimberly,moore,kimberly.moore@univ.edu,6,13,10,8,6
kimberly,moore,kimberly.moore@univ.edu,6,13,10,8,4
kimberly,moore,kimberly.moore@univ.edu,6,13,10,8,9
kimberly,moore,kimberly.moore@univ.edu,6,13,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,16,12,6
kimberly,moore,kimberly.moore@univ.edu,6,13,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,16,12,9
kimberly,moore,kimberly.moore@univ.edu,6,13,16,11,4
kimberly,moore,kimberly.moore@univ.edu,6,13,16,11,6
kimberly,moore,kimberly.moore@univ.edu,6,13,16,11,4
kimberly,moore,kimberly.moore@univ.edu,6,13,16,11,9
kimberly,moore,kimberly.moore@univ.edu,6,13,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,16,12,6
kimberly,moore,kimberly.moore@univ.edu,6,13,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,16,12,9
kimberly,moore,kimberly.moore@univ.edu,6,13,16,8,4
kimberly,moore,kimberly.moore@univ.edu,6,13,16,8,6
kimberly,moore,kimberly.moore@univ.edu,6,13,16,8,4
kimberly,moore,kimberly.moore@univ.edu,6,13,16,8,9
kimberly,moore,kimberly.moore@univ.edu,6,13,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,17,12,6
kimberly,moore,kimberly.moore@univ.edu,6,13,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,17,12,9
kimberly,moore,kimberly.moore@univ.edu,6,13,17,11,4
kimberly,moore,kimberly.moore@univ.edu,6,13,17,11,6
kimberly,moore,kimberly.moore@univ.edu,6,13,17,11,4
kimberly,moore,kimberly.moore@univ.edu,6,13,17,11,9
kimberly,moore,kimberly.moore@univ.edu,6,13,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,17,12,6
kimberly,moore,kimberly.moore@univ.edu,6,13,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,17,12,9
kimberly,moore,kimberly.moore@univ.edu,6,13,17,8,4
kimberly,moore,kimberly.moore@univ.edu,6,13,17,8,6
kimberly,moore,kimberly.moore@univ.edu,6,13,17,8,4
kimberly,moore,kimberly.moore@univ.edu,6,13,17,8,9
kimberly,moore,kimberly.moore@univ.edu,6,13,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,11,12,6
kimberly,moore,kimberly.moore@univ.edu,6,13,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,11,12,9
kimberly,moore,kimberly.moore@univ.edu,6,13,11,11,4
kimberly,moore,kimberly.moore@univ.edu,6,13,11,11,6
kimberly,moore,kimberly.moore@univ.edu,6,13,11,11,4
kimberly,moore,kimberly.moore@univ.edu,6,13,11,11,9
kimberly,moore,kimberly.moore@univ.edu,6,13,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,11,12,6
kimberly,moore,kimberly.moore@univ.edu,6,13,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,13,11,12,9
kimberly,moore,kimberly.moore@univ.edu,6,13,11,8,4
kimberly,moore,kimberly.moore@univ.edu,6,13,11,8,6
kimberly,moore,kimberly.moore@univ.edu,6,13,11,8,4
kimberly,moore,kimberly.moore@univ.edu,6,13,11,8,9
kimberly,moore,kimberly.moore@univ.edu,6,6,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,10,12,6
kimberly,moore,kimberly.moore@univ.edu,6,6,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,10,12,9
kimberly,moore,kimberly.moore@univ.edu,6,6,10,11,4
kimberly,moore,kimberly.moore@univ.edu,6,6,10,11,6
kimberly,moore,kimberly.moore@univ.edu,6,6,10,11,4
kimberly,moore,kimberly.moore@univ.edu,6,6,10,11,9
kimberly,moore,kimberly.moore@univ.edu,6,6,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,10,12,6
kimberly,moore,kimberly.moore@univ.edu,6,6,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,10,12,9
kimberly,moore,kimberly.moore@univ.edu,6,6,10,8,4
kimberly,moore,kimberly.moore@univ.edu,6,6,10,8,6
kimberly,moore,kimberly.moore@univ.edu,6,6,10,8,4
kimberly,moore,kimberly.moore@univ.edu,6,6,10,8,9
kimberly,moore,kimberly.moore@univ.edu,6,6,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,16,12,6
kimberly,moore,kimberly.moore@univ.edu,6,6,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,16,12,9
kimberly,moore,kimberly.moore@univ.edu,6,6,16,11,4
kimberly,moore,kimberly.moore@univ.edu,6,6,16,11,6
kimberly,moore,kimberly.moore@univ.edu,6,6,16,11,4
kimberly,moore,kimberly.moore@univ.edu,6,6,16,11,9
kimberly,moore,kimberly.moore@univ.edu,6,6,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,16,12,6
kimberly,moore,kimberly.moore@univ.edu,6,6,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,16,12,9
kimberly,moore,kimberly.moore@univ.edu,6,6,16,8,4
kimberly,moore,kimberly.moore@univ.edu,6,6,16,8,6
kimberly,moore,kimberly.moore@univ.edu,6,6,16,8,4
kimberly,moore,kimberly.moore@univ.edu,6,6,16,8,9
kimberly,moore,kimberly.moore@univ.edu,6,6,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,17,12,6
kimberly,moore,kimberly.moore@univ.edu,6,6,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,17,12,9
kimberly,moore,kimberly.moore@univ.edu,6,6,17,11,4
kimberly,moore,kimberly.moore@univ.edu,6,6,17,11,6
kimberly,moore,kimberly.moore@univ.edu,6,6,17,11,4
kimberly,moore,kimberly.moore@univ.edu,6,6,17,11,9
kimberly,moore,kimberly.moore@univ.edu,6,6,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,17,12,6
kimberly,moore,kimberly.moore@univ.edu,6,6,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,17,12,9
kimberly,moore,kimberly.moore@univ.edu,6,6,17,8,4
kimberly,moore,kimberly.moore@univ.edu,6,6,17,8,6
kimberly,moore,kimberly.moore@univ.edu,6,6,17,8,4
kimberly,moore,kimberly.moore@univ.edu,6,6,17,8,9
kimberly,moore,kimberly.moore@univ.edu,6,6,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,11,12,6
kimberly,moore,kimberly.moore@univ.edu,6,6,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,11,12,9
kimberly,moore,kimberly.moore@univ.edu,6,6,11,11,4
kimberly,moore,kimberly.moore@univ.edu,6,6,11,11,6
kimberly,moore,kimberly.moore@univ.edu,6,6,11,11,4
kimberly,moore,kimberly.moore@univ.edu,6,6,11,11,9
kimberly,moore,kimberly.moore@univ.edu,6,6,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,11,12,6
kimberly,moore,kimberly.moore@univ.edu,6,6,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,6,11,12,9
kimberly,moore,kimberly.moore@univ.edu,6,6,11,8,4
kimberly,moore,kimberly.moore@univ.edu,6,6,11,8,6
kimberly,moore,kimberly.moore@univ.edu,6,6,11,8,4
kimberly,moore,kimberly.moore@univ.edu,6,6,11,8,9
kimberly,moore,kimberly.moore@univ.edu,6,15,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,10,12,6
kimberly,moore,kimberly.moore@univ.edu,6,15,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,10,12,9
kimberly,moore,kimberly.moore@univ.edu,6,15,10,11,4
kimberly,moore,kimberly.moore@univ.edu,6,15,10,11,6
kimberly,moore,kimberly.moore@univ.edu,6,15,10,11,4
kimberly,moore,kimberly.moore@univ.edu,6,15,10,11,9
kimberly,moore,kimberly.moore@univ.edu,6,15,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,10,12,6
kimberly,moore,kimberly.moore@univ.edu,6,15,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,10,12,9
kimberly,moore,kimberly.moore@univ.edu,6,15,10,8,4
kimberly,moore,kimberly.moore@univ.edu,6,15,10,8,6
kimberly,moore,kimberly.moore@univ.edu,6,15,10,8,4
kimberly,moore,kimberly.moore@univ.edu,6,15,10,8,9
kimberly,moore,kimberly.moore@univ.edu,6,15,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,16,12,6
kimberly,moore,kimberly.moore@univ.edu,6,15,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,16,12,9
kimberly,moore,kimberly.moore@univ.edu,6,15,16,11,4
kimberly,moore,kimberly.moore@univ.edu,6,15,16,11,6
kimberly,moore,kimberly.moore@univ.edu,6,15,16,11,4
kimberly,moore,kimberly.moore@univ.edu,6,15,16,11,9
kimberly,moore,kimberly.moore@univ.edu,6,15,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,16,12,6
kimberly,moore,kimberly.moore@univ.edu,6,15,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,16,12,9
kimberly,moore,kimberly.moore@univ.edu,6,15,16,8,4
kimberly,moore,kimberly.moore@univ.edu,6,15,16,8,6
kimberly,moore,kimberly.moore@univ.edu,6,15,16,8,4
kimberly,moore,kimberly.moore@univ.edu,6,15,16,8,9
kimberly,moore,kimberly.moore@univ.edu,6,15,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,17,12,6
kimberly,moore,kimberly.moore@univ.edu,6,15,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,17,12,9
kimberly,moore,kimberly.moore@univ.edu,6,15,17,11,4
kimberly,moore,kimberly.moore@univ.edu,6,15,17,11,6
kimberly,moore,kimberly.moore@univ.edu,6,15,17,11,4
kimberly,moore,kimberly.moore@univ.edu,6,15,17,11,9
kimberly,moore,kimberly.moore@univ.edu,6,15,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,17,12,6
kimberly,moore,kimberly.moore@univ.edu,6,15,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,17,12,9
kimberly,moore,kimberly.moore@univ.edu,6,15,17,8,4
kimberly,moore,kimberly.moore@univ.edu,6,15,17,8,6
kimberly,moore,kimberly.moore@univ.edu,6,15,17,8,4
kimberly,moore,kimberly.moore@univ.edu,6,15,17,8,9
kimberly,moore,kimberly.moore@univ.edu,6,15,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,11,12,6
kimberly,moore,kimberly.moore@univ.edu,6,15,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,11,12,9
kimberly,moore,kimberly.moore@univ.edu,6,15,11,11,4
kimberly,moore,kimberly.moore@univ.edu,6,15,11,11,6
kimberly,moore,kimberly.moore@univ.edu,6,15,11,11,4
kimberly,moore,kimberly.moore@univ.edu,6,15,11,11,9
kimberly,moore,kimberly.moore@univ.edu,6,15,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,11,12,6
kimberly,moore,kimberly.moore@univ.edu,6,15,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,15,11,12,9
kimberly,moore,kimberly.moore@univ.edu,6,15,11,8,4
kimberly,moore,kimberly.moore@univ.edu,6,15,11,8,6
kimberly,moore,kimberly.moore@univ.edu,6,15,11,8,4
kimberly,moore,kimberly.moore@univ.edu,6,15,11,8,9
kimberly,moore,kimberly.moore@univ.edu,6,14,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,10,12,6
kimberly,moore,kimberly.moore@univ.edu,6,14,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,10,12,9
kimberly,moore,kimberly.moore@univ.edu,6,14,10,11,4
kimberly,moore,kimberly.moore@univ.edu,6,14,10,11,6
kimberly,moore,kimberly.moore@univ.edu,6,14,10,11,4
kimberly,moore,kimberly.moore@univ.edu,6,14,10,11,9
kimberly,moore,kimberly.moore@univ.edu,6,14,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,10,12,6
kimberly,moore,kimberly.moore@univ.edu,6,14,10,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,10,12,9
kimberly,moore,kimberly.moore@univ.edu,6,14,10,8,4
kimberly,moore,kimberly.moore@univ.edu,6,14,10,8,6
kimberly,moore,kimberly.moore@univ.edu,6,14,10,8,4
kimberly,moore,kimberly.moore@univ.edu,6,14,10,8,9
kimberly,moore,kimberly.moore@univ.edu,6,14,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,16,12,6
kimberly,moore,kimberly.moore@univ.edu,6,14,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,16,12,9
kimberly,moore,kimberly.moore@univ.edu,6,14,16,11,4
kimberly,moore,kimberly.moore@univ.edu,6,14,16,11,6
kimberly,moore,kimberly.moore@univ.edu,6,14,16,11,4
kimberly,moore,kimberly.moore@univ.edu,6,14,16,11,9
kimberly,moore,kimberly.moore@univ.edu,6,14,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,16,12,6
kimberly,moore,kimberly.moore@univ.edu,6,14,16,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,16,12,9
kimberly,moore,kimberly.moore@univ.edu,6,14,16,8,4
kimberly,moore,kimberly.moore@univ.edu,6,14,16,8,6
kimberly,moore,kimberly.moore@univ.edu,6,14,16,8,4
kimberly,moore,kimberly.moore@univ.edu,6,14,16,8,9
kimberly,moore,kimberly.moore@univ.edu,6,14,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,17,12,6
kimberly,moore,kimberly.moore@univ.edu,6,14,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,17,12,9
kimberly,moore,kimberly.moore@univ.edu,6,14,17,11,4
kimberly,moore,kimberly.moore@univ.edu,6,14,17,11,6
kimberly,moore,kimberly.moore@univ.edu,6,14,17,11,4
kimberly,moore,kimberly.moore@univ.edu,6,14,17,11,9
kimberly,moore,kimberly.moore@univ.edu,6,14,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,17,12,6
kimberly,moore,kimberly.moore@univ.edu,6,14,17,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,17,12,9
kimberly,moore,kimberly.moore@univ.edu,6,14,17,8,4
kimberly,moore,kimberly.moore@univ.edu,6,14,17,8,6
kimberly,moore,kimberly.moore@univ.edu,6,14,17,8,4
kimberly,moore,kimberly.moore@univ.edu,6,14,17,8,9
kimberly,moore,kimberly.moore@univ.edu,6,14,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,11,12,6
kimberly,moore,kimberly.moore@univ.edu,6,14,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,11,12,9
kimberly,moore,kimberly.moore@univ.edu,6,14,11,11,4
kimberly,moore,kimberly.moore@univ.edu,6,14,11,11,6
kimberly,moore,kimberly.moore@univ.edu,6,14,11,11,4
kimberly,moore,kimberly.moore@univ.edu,6,14,11,11,9
kimberly,moore,kimberly.moore@univ.edu,6,14,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,11,12,6
kimberly,moore,kimberly.moore@univ.edu,6,14,11,12,4
kimberly,moore,kimberly.moore@univ.edu,6,14,11,12,9
kimberly,moore,kimberly.moore@univ.edu,6,14,11,8,4
kimberly,moore,kimberly.moore@univ.edu,6,14,11,8,6
kimberly,moore,kimberly.moore@univ.edu,6,14,11,8,4
kimberly,moore,kimberly.moore@univ.edu,6,14,11,8,9
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,12,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,12,6
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,12,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,12,9
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,11,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,11,6
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,11,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,11,9
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,12,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,12,6
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,12,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,12,9
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,8,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,8,6
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,8,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,10,8,9
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,16,12,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,16,12,6
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,16,12,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,16,12,9
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,16,11,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,16,11,6
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,16,11,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,16,11,9
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,16,12,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,16,12,6
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,16,12,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,16,12,9
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,16,8,4
kimberly,rhodes,kimberly.rhodes@univ.edu,9,13,16,8,6
